$PNNN,121634,A,3649.6119,N,01012.0359,E,0000,0000,071107.0,
$PNNN,121634,A,3649.6286,N,01012.0388,E,0000,0000,071109.0,
$PNNN,121634,A,3649.6485,N,01012.0410,E,0000,0000,071111.0,
$PNNN,121634,A,3649.6695,N,01012.0430,E,0000,0000,071113.0,
$PNNN,121634,A,3649.6910,N,01012.0446,E,0000,0000,071115.0,
$PNNN,121634,A,3649.7126,N,01012.0458,E,0000,0000,071117.0,
$PNNN,121634,A,3649.7338,N,01012.0472,E,0000,0000,071119.0,
$PNNN,121634,A,3649.7557,N,01012.0487,E,0000,0000,071121.0,
$PNNN,121634,A,3649.7783,N,01012.0497,E,0000,0000,071123.0,
$PNNN,121634,A,3649.7999,N,01012.0515,E,0000,0000,071125.0,
$PNNN,121634,A,3649.8217,N,01012.0533,E,0000,0000,071127.0,
$PNNN,121634,A,3649.8434,N,01012.0548,E,0000,0000,071129.0,
$PNNN,121634,A,3649.8647,N,01012.0564,E,0000,0000,071131.0,
$PNNN,121634,A,3649.8859,N,01012.0578,E,0000,0000,071133.0,
$PNNN,121634,A,3649.9071,N,01012.0593,E,0000,0000,071135.0,
$PNNN,121634,A,3649.9288,N,01012.0604,E,0000,0000,071137.0,
$PNNN,121634,A,3649.9507,N,01012.0621,E,0000,0000,071139.0,
$PNNN,121634,A,3649.9716,N,01012.0638,E,0000,0000,071141.0,
$PNNN,121634,A,3649.9922,N,01012.0655,E,0000,0000,071143.0,
$PNNN,121634,A,3650.0122,N,01012.0668,E,0000,0000,071145.0,
$PNNN,121634,A,3650.0325,N,01012.0683,E,0000,0000,071147.0,
$PNNN,121634,A,3650.0524,N,01012.0697,E,0000,0000,071149.0,
$PNNN,121634,A,3650.0715,N,01012.0710,E,0000,0000,071151.0,
$PNNN,121634,A,3650.0899,N,01012.0722,E,0000,0000,071153.0,
$PNNN,121634,A,3650.1083,N,01012.0733,E,0000,0000,071155.0,
$PNNN,121634,A,3650.1272,N,01012.0746,E,0000,0000,071157.0,
$PNNN,121634,A,3650.1454,N,01012.0758,E,0000,0000,071159.0,
$PNNN,121634,A,3650.1634,N,01012.0764,E,0000,0000,071201.0,
$PNNN,121634,A,3650.1822,N,01012.0765,E,0000,0000,071203.0,
$PNNN,121634,A,3650.2019,N,01012.0769,E,0000,0000,071205.0,
$PNNN,121634,A,3650.2221,N,01012.0780,E,0000,0000,071207.0,
$PNNN,121634,A,3650.2431,N,01012.0796,E,0000,0000,071209.0,
$PNNN,121634,A,3650.2651,N,01012.0808,E,0000,0000,071211.0,
$PNNN,121634,A,3650.2877,N,01012.0821,E,0000,0000,071213.0,
$PNNN,121634,A,3650.3108,N,01012.0836,E,0000,0000,071215.0,
$PNNN,121634,A,3650.3339,N,01012.0853,E,0000,0000,071217.0,
$PNNN,121634,A,3650.3571,N,01012.0876,E,0000,0000,071219.0,
$PNNN,121634,A,3650.3806,N,01012.0894,E,0000,0000,071221.0,
$PNNN,121634,A,3650.4045,N,01012.0912,E,0000,0000,071223.0,
$PNNN,121634,A,3650.4288,N,01012.0927,E,0000,0000,071225.0,
$PNNN,121634,A,3650.4534,N,01012.0946,E,0000,0000,071227.0,
$PNNN,121634,A,3650.4782,N,01012.0967,E,0000,0000,071229.0,
$PNNN,121634,A,3650.5034,N,01012.0988,E,0000,0000,071231.0,
$PNNN,121634,A,3650.5285,N,01012.1017,E,0000,0000,071233.0,
$PNNN,121634,A,3650.5533,N,01012.1039,E,0000,0000,071235.0,
$PNNN,121634,A,3650.5779,N,01012.1064,E,0000,0000,071237.0,
$PNNN,121634,A,3650.6032,N,01012.1083,E,0000,0000,071239.0,
$PNNN,121634,A,3650.6276,N,01012.1097,E,0000,0000,071241.0,
$PNNN,121634,A,3650.6525,N,01012.1119,E,0000,0000,071243.0,
$PNNN,121634,A,3650.6776,N,01012.1144,E,0000,0000,071245.0,
$PNNN,121634,A,3650.7018,N,01012.1169,E,0000,0000,071247.0,
$PNNN,121634,A,3650.7262,N,01012.1187,E,0000,0000,071249.0,
$PNNN,121634,A,3650.7504,N,01012.1199,E,0000,0000,071251.0,
$PNNN,121634,A,3650.7737,N,01012.1216,E,0000,0000,071253.0,
$PNNN,121634,A,3650.7961,N,01012.1232,E,0000,0000,071255.0,
$PNNN,121634,A,3650.8179,N,01012.1247,E,0000,0000,071257.0,
$PNNN,121634,A,3650.8400,N,01012.1266,E,0000,0000,071259.0,
$PNNN,121634,A,3650.8624,N,01012.1286,E,0000,0000,071301.0,
$PNNN,121634,A,3650.8843,N,01012.1304,E,0000,0000,071303.0,
$PNNN,121634,A,3650.9061,N,01012.1319,E,0000,0000,071305.0,
$PNNN,121634,A,3650.9275,N,01012.1333,E,0000,0000,071307.0,
$PNNN,121634,A,3650.9487,N,01012.1358,E,0000,0000,071309.0,
$PNNN,121634,A,3650.9698,N,01012.1368,E,0000,0000,071311.0,
$PNNN,121634,A,3650.9904,N,01012.1378,E,0000,0000,071313.0,
$PNNN,121634,A,3651.0113,N,01012.1393,E,0000,0000,071315.0,
$PNNN,121634,A,3651.0289,N,01012.1417,E,0000,0000,071317.0,
$PNNN,121634,A,3651.0522,N,01012.1430,E,0000,0000,071319.0,
$PNNN,121634,A,3651.0743,N,01012.1447,E,0000,0000,071321.0,
$PNNN,121634,A,3651.0974,N,01012.1452,E,0000,0000,071323.0,
$PNNN,121634,A,3651.1195,N,01012.1471,E,0000,0000,071325.0,
$PNNN,121634,A,3651.1411,N,01012.1488,E,0000,0000,071327.0,
$PNNN,121634,A,3651.1641,N,01012.1503,E,0000,0000,071329.0,
$PNNN,121634,A,3651.1878,N,01012.1522,E,0000,0000,071331.0,
$PNNN,121634,A,3651.2104,N,01012.1542,E,0000,0000,071333.0,
$PNNN,121634,A,3651.2324,N,01012.1561,E,0000,0000,071335.0,
$PNNN,121634,A,3651.2536,N,01012.1582,E,0000,0000,071337.0,
$PNNN,121634,A,3651.2735,N,01012.1595,E,0000,0000,071339.0,
$PNNN,121634,A,3651.2933,N,01012.1602,E,0000,0000,071341.0,
$PNNN,121634,A,3651.3138,N,01012.1619,E,0000,0000,071343.0,
$PNNN,121634,A,3651.3349,N,01012.1637,E,0000,0000,071345.0,
$PNNN,121634,A,3651.3562,N,01012.1656,E,0000,0000,071347.0,
$PNNN,121634,A,3651.3765,N,01012.1673,E,0000,0000,071349.0,
$PNNN,121634,A,3651.3961,N,01012.1695,E,0000,0000,071351.0,
$PNNN,121634,A,3651.4157,N,01012.1709,E,0000,0000,071353.0,
$PNNN,121634,A,3651.4343,N,01012.1718,E,0000,0000,071355.0,
$PNNN,121634,A,3651.4520,N,01012.1727,E,0000,0000,071357.0,
$PNNN,121634,A,3651.4691,N,01012.1733,E,0000,0000,071359.0,
$PNNN,121634,A,3651.4861,N,01012.1738,E,0000,0000,071401.0,
$PNNN,121634,A,3651.5023,N,01012.1742,E,0000,0000,071403.0,
$PNNN,121634,A,3651.5166,N,01012.1738,E,0000,0000,071405.0,
$PNNN,121634,A,3651.5293,N,01012.1740,E,0000,0000,071407.0,
$PNNN,121634,A,3651.5429,N,01012.1743,E,0000,0000,071409.0,
$PNNN,121634,A,3651.5575,N,01012.1738,E,0000,0000,071411.0,
$PNNN,121634,A,3651.5731,N,01012.1722,E,0000,0000,071413.0,
$PNNN,121634,A,3651.5897,N,01012.1696,E,0000,0000,071415.0,
$PNNN,121634,A,3651.6075,N,01012.1666,E,0000,0000,071417.0,
$PNNN,121634,A,3651.6264,N,01012.1628,E,0000,0000,071419.0,
$PNNN,121634,A,3651.6454,N,01012.1578,E,0000,0000,071421.0,
$PNNN,121634,A,3651.6653,N,01012.1518,E,0000,0000,071423.0,
$PNNN,121634,A,3651.6855,N,01012.1447,E,0000,0000,071425.0,
$PNNN,121634,A,3651.7046,N,01012.1369,E,0000,0000,071427.0,
$PNNN,121634,A,3651.7229,N,01012.1287,E,0000,0000,071429.0,
$PNNN,121634,A,3651.7404,N,01012.1199,E,0000,0000,071431.0,
$PNNN,121634,A,3651.7573,N,01012.1102,E,0000,0000,071433.0,
$PNNN,121634,A,3651.7739,N,01012.1001,E,0000,0000,071435.0,
$PNNN,121634,A,3651.7901,N,01012.0891,E,0000,0000,071437.0,
$PNNN,121634,A,3651.8057,N,01012.0776,E,0000,0000,071439.0,
$PNNN,121634,A,3651.8205,N,01012.0663,E,0000,0000,071441.0,
$PNNN,121634,A,3651.8330,N,01012.0564,E,0000,0000,071443.0,
$PNNN,121634,A,3651.8429,N,01012.0487,E,0000,0000,071445.0,
$PNNN,121634,A,3651.8500,N,01012.0433,E,0000,0000,071447.0,
$PNNN,121634,A,3651.8552,N,01012.0392,E,0000,0000,071449.0,
$PNNN,121634,A,3651.8588,N,01012.0361,E,0000,0000,071451.0,
$PNNN,121634,A,3651.8609,N,01012.0345,E,0000,0000,071453.0,
$PNNN,121634,A,3651.8622,N,01012.0332,E,0000,0000,071455.0,
$PNNN,121634,A,3651.8623,N,01012.0331,E,0000,0000,071457.0,
$PNNN,121634,A,3651.8623,N,01012.0331,E,0000,0000,071459.0,
$PNNN,121634,A,3651.8623,N,01012.0331,E,0000,0000,071501.0,
$PNNN,121634,A,3651.8624,N,01012.0331,E,0000,0000,071503.0,
$PNNN,121634,A,3651.8624,N,01012.0331,E,0000,0000,071505.0,
$PNNN,121634,A,3651.8624,N,01012.0331,E,0000,0000,071507.0,
